# commit: 071ee670109eecee3fde0862813132b404b6426a
# spec_sha256: 72c494e5c8fb78b58130275e379db2640b88dace9f0ae67dd922f8e14fca2026
"induction_window_weeks","maintenance_cap","lambda_usd_per_qaly","h_per_year","pi_cure","price_star_usd_per_course"
8,"on",1e+05,0.1,0.09,7188.94145567925
8,"on",1e+05,0.1,0.1,8282.75289982464
8,"on",1e+05,0.1,0.11,9376.56434397632
8,"on",1e+05,0.1,0.12,10470.3757881243
8,"on",1e+05,0.1,0.13,11564.1872322778
8,"on",1e+05,0.1,0.14,12657.9986764078
8,"on",1e+05,0.1,0.15,13751.8101205688
8,"on",1e+05,0.1,0.16,14845.6215647298
8,"on",1e+05,0.1,0.17,15939.4330088587
8,"on",1e+05,0.1,0.18,17033.2444530111
8,"on",1e+05,0.1,0.19,18127.055897169
8,"on",1e+05,0.1,0.2,19220.8673413198
8,"on",1e+05,0.1,0.21,20314.6787854678
8,"on",1e+05,0.1,0.22,21408.4902296115
8,"on",1e+05,0.1,0.23,22502.3016737646
8,"on",1e+05,0.1,0.24,23596.1131179142
8,"on",1e+05,0.1,0.25,24689.9245620624
8,"on",1e+05,0.1,0.26,25783.7360061968
8,"on",1e+05,0.1,0.27,26877.5474503601
8,"on",1e+05,0.1,0.28,27971.3588945144
8,"on",1e+05,0.1,0.29,29065.1703386789
8,"on",1e+05,0.1,0.3,30158.9817828143
8,"on",1e+05,0.1,0.31,31252.7932269562
8,"on",1e+05,0.1,0.32,32346.6046711081
8,"on",1e+05,0.1,0.33,33440.4161152539
8,"on",1e+05,0.1,0.34,34534.2275594103
8,"on",1e+05,0.1,0.35,35628.0390035475
8,"on",1e+05,0.1,0.36,36721.8504477134
8,"on",1e+05,0.1,0.37,37815.6618918662
8,"on",1e+05,0.1,0.38,38909.4733360135
8,"on",1e+05,0.1,0.39,40003.2847801559
8,"on",1e+05,0.1,0.4,41097.0962242968
8,"on",1e+05,0.1,0.41,42190.9076684481
8,"on",1e+05,0.1,0.42,43284.7191125853
8,"on",1e+05,0.1,0.43,44378.5305567509
8,"on",1e+05,0.1,0.44,45472.3420008945
8,"on",1e+05,0.1,0.45,46566.1534450518
8,"on",1e+05,0.1,0.46,47659.9648891867
8,"on",1e+05,0.1,0.47,48753.7763333484
8,"on",1e+05,0.1,0.48,49847.5877774849
8,"on",1e+05,0.1,0.49,50941.3992216433
8,"on",1e+05,0.1,0.5,52035.2106657871
8,"on",1e+05,0.1,0.51,53129.0221099348
8,"on",1e+05,0.1,0.52,54222.8335540872
8,"on",1e+05,0.1,0.53,55316.6449982391
8,"on",1e+05,0.1,0.54,56410.4564423861
8,"on",1e+05,0.1,0.55,57504.2678865418
8,"on",1e+05,0.1,0.56,58598.0793306909
8,"on",1e+05,0.1,0.57,59691.890774834
8,"on",1e+05,0.1,0.58,60785.7022189791
8,"on",1e+05,0.1,0.59,61879.5136631376
8,"on",1e+05,0.1,0.6,62973.3251072906
8,"on",1e+05,0.1,0.61,64067.1365514374
8,"on",1e+05,0.1,0.62,65160.9479955803
8,"on",1e+05,0.1,0.63,66254.759439728
8,"on",1e+05,0.1,0.64,67348.5708838813
8,"on",1e+05,0.1,0.65,68442.3823280309
8,"on",1e+05,0.1,0.66,69536.1937721823
8,"on",1e+05,0.1,0.67,70630.0052163303
8,"on",1e+05,0.1,0.68,71723.8166604715
8,"on",1e+05,0.1,0.69,72817.6281046234
8,"on",1e+05,0.1,0.7,73911.4395487797
8,"on",1e+05,0.1,0.71,75005.2509929189
8,"on",1e+05,0.1,0.72,76099.0624370761
8,"on",1e+05,0.1,0.73,77192.8738812129
8,"on",1e+05,0.1,0.74,78286.6853253674
8,"on",1e+05,0.1,0.75,79380.4967695153
8,"on",1e+05,0.1,0.76,80474.3082136596
8,"on",1e+05,0.1,0.77,81568.1196578161
8,"on",1e+05,0.1,0.78,82661.9311019571
8,"on",1e+05,0.1,0.79,83755.7425461197
8,"on",1e+05,0.1,0.8,84849.5539902644
8,"on",1e+05,0.1,0.81,85943.3654344131
8,"on",1e+05,0.1,0.82,87037.176878568
8,"on",1e+05,0.1,0.83,88130.9883227134
8,"on",1e+05,0.1,0.84,89224.7997668618
8,"on",1e+05,0.1,0.85,90318.6112110079
8,"on",1e+05,0.1,0.86,91412.4226551577
8,"on",1e+05,0.1,0.87,92506.2340993113
8,"on",1e+05,0.1,0.88,93600.0455434609
8,"on",1e+05,0.1,0.89,94693.8569876133
8,"on",1e+05,0.1,0.9,95787.6684317489
8,"on",1e+05,0.1,0.91,96881.4798759113
8,"on",1e+05,0.1,0.92,97975.2913200569
8,"on",1e+05,0.1,0.93,99069.1027641972
8,"on",1e+05,0.1,0.94,100162.914208353
8,"on",1e+05,0.1,0.95,101256.725652499
8,"on",1e+05,0.1,0.96,102350.537096648
8,"on",1e+05,0.1,0.97,103444.348540801
8,"on",1e+05,0.1,0.98,104538.159984947
8,"on",1e+05,0.1,0.99,105631.971429102
8,"on",1e+05,0.1,1,106725.782873251
8,"on",150000,0,0,-3593.50660664169
8,"on",150000,0,0.01,1026.09084391547
8,"on",150000,0,0.02,5645.68829445634
8,"on",150000,0,0.03,10265.2857450005
8,"on",150000,0,0.04,14884.8831955534
8,"on",150000,0,0.05,19504.4806461153
8,"on",150000,0,0.06,24124.0780966557
8,"on",150000,0,0.07,28743.675547204
8,"on",150000,0,0.08,33363.2729977532
8,"on",150000,0,0.09,37982.8704483053
8,"on",150000,0,0.1,42602.4678988587
8,"on",150000,0,0.11,47222.0653494131
8,"on",150000,0,0.12,51841.6627999647
8,"on",150000,0,0.13,56461.2602505032
8,"on",150000,0,0.14,61080.857701059
8,"on",150000,0,0.15,65700.4551516036
8,"on",150000,0,0.16,70320.0526021589
8,"on",150000,0,0.17,74939.6500527104
8,"on",150000,0,0.18,79559.2475032527
8,"on",150000,0,0.19,84178.8449538099
8,"on",150000,0,0.2,88798.4424043591
8,"on",150000,0,0.21,93418.0398549014
8,"on",150000,0,0.22,98037.6373054441
8,"on",150000,0,0.23,102657.234756009
8,"on",150000,0,0.24,107276.832206545
8,"on",150000,0,0.25,111896.429657107
8,"on",150000,0,0.26,116516.027107662
8,"on",150000,0,0.27,121135.624558205
8,"on",150000,0,0.28,125755.222008759
8,"on",150000,0,0.29,130374.819459314
8,"on",150000,0,0.3,134994.416909859
8,"on",150000,0,0.31,139614.014360398
8,"on",150000,0,0.32,144233.611810949
8,"on",150000,0,0.33,148853.209261502
8,"on",150000,0,0.34,153472.806712054
8,"on",150000,0,0.35,158092.404162606
8,"on",150000,0,0.36,162712.001613149
8,"on",150000,0,0.37,167331.599063702
8,"on",150000,0,0.38,171951.196514248
8,"on",150000,0,0.39,176570.793964802
8,"on",150000,0,0.4,181190.391415345
8,"on",150000,0,0.41,185809.988865911
8,"on",150000,0,0.42,190429.586316452
8,"on",150000,0,0.43,195049.183767002
8,"on",150000,0,0.44,199668.781217546
8,"on",150000,0,0.45,204288.378668107
8,"on",150000,0,0.46,208907.976118661
8,"on",150000,0,0.47,213527.573569197
8,"on",150000,0,0.48,218147.171019753
8,"on",150000,0,0.49,222766.768470293
8,"on",150000,0,0.5,227386.365920848
8,"on",150000,0,0.51,232005.963371404
8,"on",150000,0,0.52,236625.560821948
8,"on",150000,0,0.53,241245.1582725
8,"on",150000,0,0.54,245864.755723045
8,"on",150000,0,0.55,250484.353173594
8,"on",150000,0,0.56,255103.950624156
8,"on",150000,0,0.57,259723.548074697
8,"on",150000,0,0.58,264343.145525247
8,"on",150000,0,0.59,268962.742975803
8,"on",150000,0,0.6,273582.340426346
8,"on",150000,0,0.61,278201.9378769
8,"on",150000,0,0.62,282821.535327456
8,"on",150000,0,0.63,287441.132777997
8,"on",150000,0,0.64,292060.730228547
8,"on",150000,0,0.65,296680.327679099
8,"on",150000,0,0.66,301299.92512965
8,"on",150000,0,0.67,305919.522580205
8,"on",150000,0,0.68,310539.120030741
8,"on",150000,0,0.69,315158.717481298
8,"on",150000,0,0.7,319778.314931851
8,"on",150000,0,0.71,324397.912382398
8,"on",150000,0,0.72,329017.509832954
8,"on",150000,0,0.73,333637.107283499
8,"on",150000,0,0.74,338256.704734051
8,"on",150000,0,0.75,342876.302184593
8,"on",150000,0,0.76,347495.899635147
8,"on",150000,0,0.77,352115.497085697
8,"on",150000,0,0.78,356735.09453625
8,"on",150000,0,0.79,361354.691986802
8,"on",150000,0,0.8,365974.28943736
8,"on",150000,0,0.81,370593.886887899
8,"on",150000,0,0.82,375213.484338443
8,"on",150000,0,0.83,379833.081788995
8,"on",150000,0,0.84,384452.679239555
8,"on",150000,0,0.85,389072.2766901
8,"on",150000,0,0.86,393691.874140647
8,"on",150000,0,0.87,398311.471591201
8,"on",150000,0,0.88,402931.069041755
8,"on",150000,0,0.89,407550.666492303
8,"on",150000,0,0.9,412170.263942852
8,"on",150000,0,0.91,416789.861393393
8,"on",150000,0,0.92,421409.458843942
8,"on",150000,0,0.93,426029.056294493
8,"on",150000,0,0.94,430648.653745039
8,"on",150000,0,0.95,435268.251195597
8,"on",150000,0,0.96,439887.848646136
8,"on",150000,0,0.97,444507.446096695
8,"on",150000,0,0.98,449127.043547248
8,"on",150000,0,0.99,453746.640997789
8,"on",150000,0,1,458366.23844834
8,"on",150000,0.05,0,-3593.50660664169
8,"on",150000,0.05,0.01,-1331.10731765814
8,"on",150000,0.05,0.02,931.291971316095
8,"on",150000,0.05,0.03,3193.69126030058
8,"on",150000,0.05,0.04,5456.09054926829
8,"on",150000,0.05,0.05,7718.48983825045
8,"on",150000,0.05,0.06,9980.88912721956
8,"on",150000,0.05,0.07,12243.2884161957
8,"on",150000,0.05,0.08,14505.6877051964
8,"on",150000,0.05,0.09,16768.0869941404
8,"on",150000,0.05,0.1,19030.486283158
8,"on",150000,0.05,0.11,21292.8855721261
8,"on",150000,0.05,0.12,23555.2848610966
8,"on",150000,0.05,0.13,25817.6841500881
8,"on",150000,0.05,0.14,28080.083439067
8,"on",150000,0.05,0.15,30342.4827280394
8,"on",150000,0.05,0.16,32604.8820170225
8,"on",150000,0.05,0.17,34867.281306013
8,"on",150000,0.05,0.18,37129.68059499
8,"on",150000,0.05,0.19,39392.0798839596
8,"on",150000,0.05,0.2,41654.4791729311
8,"on",150000,0.05,0.21,43916.8784619188
8,"on",150000,0.05,0.22,46179.2777509014
8,"on",150000,0.05,0.23,48441.6770398729
8,"on",150000,0.05,0.24,50704.076328855
8,"on",150000,0.05,0.25,52966.4756178092
8,"on",150000,0.05,0.26,55228.8749068133
8,"on",150000,0.05,0.27,57491.2741957791
8,"on",150000,0.05,0.28,59753.6734847589
8,"on",150000,0.05,0.29,62016.0727737416
8,"on",150000,0.05,0.3,64278.4720627242
8,"on",150000,0.05,0.31,66540.8713517231
8,"on",150000,0.05,0.32,68803.2706406675
8,"on",150000,0.05,0.33,71065.6699296599
8,"on",150000,0.05,0.34,73328.069218643
8,"on",150000,0.05,0.35,75590.4685076051
8,"on",150000,0.05,0.36,77852.8677965943
8,"on",150000,0.05,0.37,80115.2670855792
8,"on",150000,0.05,0.38,82377.6663745693
8,"on",150000,0.05,0.39,84640.0656635179
8,"on",150000,0.05,0.4,86902.4649525164
8,"on",150000,0.05,0.41,89164.8642415036
8,"on",150000,0.05,0.42,91427.2635304737
8,"on",150000,0.05,0.43,93689.6628194465
8,"on",150000,0.05,0.44,95952.0621084305
8,"on",150000,0.05,0.45,98214.4613974062
8,"on",150000,0.05,0.46,100476.860686395
8,"on",150000,0.05,0.47,102739.259975364
8,"on",150000,0.05,0.48,105001.659264345
8,"on",150000,0.05,0.49,107264.058553321
8,"on",150000,0.05,0.5,109526.457842316
8,"on",150000,0.05,0.51,111788.857131292
8,"on",150000,0.05,0.52,114051.256420249
8,"on",150000,0.05,0.53,116313.655709221
8,"on",150000,0.05,0.54,118576.054998232
8,"on",150000,0.05,0.55,120838.4542872
8,"on",150000,0.05,0.56,123100.853576183
8,"on",150000,0.05,0.57,125363.252865151
8,"on",150000,0.05,0.58,127625.652154136
8,"on",150000,0.05,0.59,129888.051443113
8,"on",150000,0.05,0.6,132150.450732099
8,"on",150000,0.05,0.61,134412.850021081
8,"on",150000,0.05,0.62,136675.249310043
8,"on",150000,0.05,0.63,138937.64859904
8,"on",150000,0.05,0.64,141200.047888018
8,"on",150000,0.05,0.65,143462.447176981
8,"on",150000,0.05,0.66,145724.846465969
8,"on",150000,0.05,0.67,147987.245754944
8,"on",150000,0.05,0.68,150249.645043898
8,"on",150000,0.05,0.69,152512.044332892
8,"on",150000,0.05,0.7,154774.443621883
8,"on",150000,0.05,0.71,157036.842910849
8,"on",150000,0.05,0.72,159299.242199839
8,"on",150000,0.05,0.73,161561.641488823
8,"on",150000,0.05,0.74,163824.040777789
8,"on",150000,0.05,0.75,166086.440066766
8,"on",150000,0.05,0.76,168348.83935576
8,"on",150000,0.05,0.77,170611.238644728
8,"on",150000,0.05,0.78,172873.637933707
8,"on",150000,0.05,0.79,175136.037222688
8,"on",150000,0.05,0.8,177398.436511672
8,"on",150000,0.05,0.81,179660.835800641
8,"on",150000,0.05,0.82,181923.235089609
8,"on",150000,0.05,0.83,184185.634378616
8,"on",150000,0.05,0.84,186448.033667578
8,"on",150000,0.05,0.85,188710.43295656
8,"on",150000,0.05,0.86,190972.832245545
8,"on",150000,0.05,0.87,193235.231534526
8,"on",150000,0.05,0.88,195497.630823494
8,"on",150000,0.05,0.89,197760.030112488
8,"on",150000,0.05,0.9,200022.429401451
8,"on",150000,0.05,0.91,202284.828690439
8,"on",150000,0.05,0.92,204547.227979402
8,"on",150000,0.05,0.93,206809.627268407
8,"on",150000,0.05,0.94,209072.026557379
8,"on",150000,0.05,0.95,211334.425846351
8,"on",150000,0.05,0.96,213596.825135333
8,"on",150000,0.05,0.97,215859.224424323
8,"on",150000,0.05,0.98,218121.623713285
8,"on",150000,0.05,0.99,220384.023002266
8,"on",150000,0.05,1,222646.42229126
8,"on",150000,0.1,0,-3593.50660664169
8,"on",150000,0.1,0.01,-2155.46941967215
8,"on",150000,0.1,0.02,-717.432232709136
8,"on",150000,0.1,0.03,720.604954276234
8,"on",150000,0.1,0.04,2158.64214123273
8,"on",150000,0.1,0.05,3596.67932818877
8,"on",150000,0.1,0.06,5034.71651516994
8,"on",150000,0.1,0.07,6472.75370214833
8,"on",150000,0.1,0.08,7910.79088910576
8,"on",150000,0.1,0.09,9348.82807607995
8,"on",150000,0.1,0.1,10786.8652630439
8,"on",150000,0.1,0.11,12224.9024500158
8,"on",150000,0.1,0.12,13662.939636983
8,"on",150000,0.1,0.13,15100.9768239581
8,"on",150000,0.1,0.14,16539.0140108988
8,"on",150000,0.1,0.15,17977.0511978855
8,"on",150000,0.1,0.16,19415.0883848723
8,"on",150000,0.1,0.17,20853.1255718106
8,"on",150000,0.1,0.18,22291.1627587844
8,"on",150000,0.1,0.19,23729.1999457669
8,"on",150000,0.1,0.2,25167.2371327374
8,"on",150000,0.1,0.21,26605.2743197046
8,"on",150000,0.1,0.22,28043.3115066658
8,"on",150000,0.1,0.23,29481.3486936404
8,"on",150000,0.1,0.24,30919.3858806095
8,"on",150000,0.1,0.25,32357.4230675781
8,"on",150000,0.1,0.26,33795.4602545248
8,"on",150000,0.1,0.27,35233.4974415144
8,"on",150000,0.1,0.28,36671.5346284914
8,"on",150000,0.1,0.29,38109.5718154837
8,"on",150000,0.1,0.3,39547.6090024314
8,"on",150000,0.1,0.31,40985.6461893898
8,"on",150000,0.1,0.32,42423.6833763625
8,"on",150000,0.1,0.33,43861.7205633265
8,"on",150000,0.1,0.34,45299.7577503058
8,"on",150000,0.1,0.35,46737.7949372572
8,"on",150000,0.1,0.36,48175.8321242509
8,"on",150000,0.1,0.37,49613.8693112256
8,"on",150000,0.1,0.38,51051.9064981919
8,"on",150000,0.1,0.39,52489.9436851502
8,"on",150000,0.1,0.4,53927.9808721072
8,"on",150000,0.1,0.41,55366.0180590791
8,"on",150000,0.1,0.42,56804.0552460304
8,"on",150000,0.1,0.43,58242.0924330237
8,"on",150000,0.1,0.44,59680.1296199844
8,"on",150000,0.1,0.45,61118.1668069656
8,"on",150000,0.1,0.46,62556.2039939128
8,"on",150000,0.1,0.47,63994.2411809009
8,"on",150000,0.1,0.48,65432.2783678505
8,"on",150000,0.1,0.49,66870.3155548335
8,"on",150000,0.1,0.5,68308.3527417947
8,"on",150000,0.1,0.51,69746.3899287614
8,"on",150000,0.1,0.52,71184.4271157342
8,"on",150000,0.1,0.53,72622.4643027079
8,"on",150000,0.1,0.54,74060.5014896733
8,"on",150000,0.1,0.55,75498.5386766521
8,"on",150000,0.1,0.56,76936.5758636207
8,"on",150000,0.1,0.57,78374.613050581
8,"on",150000,0.1,0.58,79812.650237544
8,"on",150000,0.1,0.59,81250.687424527
8,"on",150000,0.1,0.6,82688.7246115017
8,"on",150000,0.1,0.61,84126.7617984666
8,"on",150000,0.1,0.62,85564.7989854263
8,"on",150000,0.1,0.63,87002.8361723935
8,"on",150000,0.1,0.64,88440.8733593686
8,"on",150000,0.1,0.65,89878.9105463382
8,"on",150000,0.1,0.66,91316.9477333101
8,"on",150000,0.1,0.67,92754.9849202777
8,"on",150000,0.1,0.68,94193.0221072347
8,"on",150000,0.1,0.69,95631.0592942075
8,"on",150000,0.1,0.7,97069.0964811868
8,"on",150000,0.1,0.71,98507.1336681414
8,"on",150000,0.1,0.72,99945.1708551217
8,"on",150000,0.1,0.73,101383.208042073
8,"on",150000,0.1,0.74,102821.245229049
8,"on",150000,0.1,0.75,104259.282416016
8,"on",150000,0.1,0.76,105697.319602978
8,"on",150000,0.1,0.77,107135.356789958
8,"on",150000,0.1,0.78,108573.393976915
8,"on",150000,0.1,0.79,110011.431163904
8,"on",150000,0.1,0.8,111449.468350866
8,"on",150000,0.1,0.81,112887.505537834
8,"on",150000,0.1,0.82,114325.542724811
8,"on",150000,0.1,0.83,115763.579911775
8,"on",150000,0.1,0.84,117201.617098743
8,"on",150000,0.1,0.85,118639.654285707
8,"on",150000,0.1,0.86,120077.691472677
8,"on",150000,0.1,0.87,121515.728659652
8,"on",150000,0.1,0.88,122953.765846622
8,"on",150000,0.1,0.89,124391.803033595
8,"on",150000,0.1,0.9,125829.840220544
8,"on",150000,0.1,0.91,127267.877407534
8,"on",150000,0.1,0.92,128705.914594497
8,"on",150000,0.1,0.93,130143.951781453
8,"on",150000,0.1,0.94,131581.988968432
8,"on",150000,0.1,0.95,133020.026155395
8,"on",150000,0.1,0.96,134458.063342364
8,"on",150000,0.1,0.97,135896.100529339
8,"on",150000,0.1,0.98,137334.137716303
8,"on",150000,0.1,0.99,138772.174903281
8,"on",150000,0.1,1,140210.21209025
8,"off",50000,0,0,-1718.46869538748
8,"off",50000,0,0.01,688.533299093717
8,"off",50000,0,0.02,3095.53529356909
8,"off",50000,0,0.03,5502.53728804551
8,"off",50000,0,0.04,7909.53928252426
8,"off",50000,0,0.05,10316.5412770066
8,"off",50000,0,0.06,12723.5432714818
8,"off",50000,0,0.07,15130.54526596
8,"off",50000,0,0.08,17537.5472604374
8,"off",50000,0,0.09,19944.5492549171
8,"off",50000,0,0.1,22351.5512493966
8,"off",50000,0,0.11,24758.5532438764
8,"off",50000,0,0.12,27165.5552383546
8,"off",50000,0,0.13,29572.557232829
8,"off",50000,0,0.14,31979.5592273101
8,"off",50000,0,0.15,34386.5612217865
8,"off",50000,0,0.16,36793.5632162662
8,"off",50000,0,0.17,39200.5652107457
8,"off",50000,0,0.18,41607.5672052213
8,"off",50000,0,0.19,44014.5691997024
8,"off",50000,0,0.2,46421.5711941801
8,"off",50000,0,0.21,48828.5731886561
8,"off",50000,0,0.22,51235.5751831317
8,"off",50000,0,0.23,53642.5771776149
8,"off",50000,0,0.24,56049.5791720885
8,"off",50000,0,0.25,58456.5811665712
8,"off",50000,0,0.26,60863.583161051
8,"off",50000,0,0.27,63270.5851555276
8,"off",50000,0,0.28,65677.5871500067
8,"off",50000,0,0.29,68084.5891444867
8,"off",50000,0,0.3,70491.5911389637
8,"off",50000,0,0.31,72898.5931334386
8,"off",50000,0,0.32,75305.5951279167
8,"off",50000,0,0.33,77712.5971223961
8,"off",50000,0,0.34,80119.5991168759
8,"off",50000,0,0.35,82526.6011113543
8,"off",50000,0,0.36,84933.6031058305
8,"off",50000,0,0.37,87340.6051003099
8,"off",50000,0,0.38,89747.6070947868
8,"off",50000,0,0.39,92154.6090892665
8,"off",50000,0,0.4,94561.6110837428
8,"off",50000,0,0.41,96968.6130782266
8,"off",50000,0,0.42,99375.6150727018
8,"off",50000,0,0.43,101782.61706718
8,"off",50000,0,0.44,104189.619061657
8,"off",50000,0,0.45,106596.621056138
8,"off",50000,0,0.46,109003.623050618
8,"off",50000,0,0.47,111410.625045092
8,"off",50000,0,0.48,113817.627039572
8,"off",50000,0,0.49,116224.629034047
8,"off",50000,0,0.5,118631.631028527
8,"off",50000,0,0.51,121038.633023008
8,"off",50000,0,0.52,123445.635017484
8,"off",50000,0,0.53,125852.637011963
8,"off",50000,0,0.54,128259.63900644
8,"off",50000,0,0.55,130666.641000918
8,"off",50000,0,0.56,133073.6429954
8,"off",50000,0,0.57,135480.644989875
8,"off",50000,0,0.58,137887.646984354
8,"off",50000,0,0.59,140294.648978834
8,"off",50000,0,0.6,142701.65097331
8,"off",50000,0,0.61,145108.652967789
8,"off",50000,0,0.62,147515.654962271
8,"off",50000,0,0.63,149922.656956745
8,"off",50000,0,0.64,152329.658951224
8,"off",50000,0,0.65,154736.660945703
8,"off",50000,0,0.66,157143.662940181
8,"off",50000,0,0.67,159550.664934662
8,"off",50000,0,0.68,161957.666929135
8,"off",50000,0,0.69,164364.668923616
8,"off",50000,0,0.7,166771.670918096
8,"off",50000,0,0.71,169178.672912573
8,"off",50000,0,0.72,171585.674907053
8,"off",50000,0,0.73,173992.67690153
8,"off",50000,0,0.74,176399.678896009
8,"off",50000,0,0.75,178806.680890485
8,"off",50000,0,0.76,181213.682884964
8,"off",50000,0,0.77,183620.684879442
8,"off",50000,0,0.78,186027.686873922
8,"off",50000,0,0.79,188434.688868401
8,"off",50000,0,0.8,190841.690862882
8,"off",50000,0,0.81,193248.692857356
8,"off",50000,0,0.82,195655.694851833
8,"off",50000,0,0.83,198062.696846312
8,"off",50000,0,0.84,200469.698840794
8,"off",50000,0,0.85,202876.700835271
8,"off",50000,0,0.86,205283.702829748
8,"off",50000,0,0.87,207690.704824227
8,"off",50000,0,0.88,210097.706818707
8,"off",50000,0,0.89,212504.708813185
8,"off",50000,0,0.9,214911.710807663
8,"off",50000,0,0.91,217318.712802138
8,"off",50000,0,0.92,219725.714796616
8,"off",50000,0,0.93,222132.716791095
8,"off",50000,0,0.94,224539.718785572
8,"off",50000,0,0.95,226946.720780053
8,"off",50000,0,0.96,229353.722774528
8,"off",50000,0,0.97,231760.724769009
8,"off",50000,0,0.98,234167.726763489
8,"off",50000,0,0.99,236574.728757964
8,"off",50000,0,1,238981.730752443
8,"off",50000,0.05,0,-1718.46869538748
8,"off",50000,0.05,0.01,-540.733857517713
8,"off",50000,0.05,0.02,637.000980362296
8,"off",50000,0.05,0.03,1814.7358182309
8,"off",50000,0.05,0.04,2992.47065610089
8,"off",50000,0.05,0.05,4170.20549397834
8,"off",50000,0.05,0.06,5347.94033185404
8,"off",50000,0.05,0.07,6525.67516972648
8,"off",50000,0.05,0.08,7703.41000760486
8,"off",50000,0.05,0.09,8881.14484547323
8,"off",50000,0.05,0.1,10058.8796833518
8,"off",50000,0.05,0.11,11236.6145212215
8,"off",50000,0.05,0.12,12414.3493590952
8,"off",50000,0.05,0.13,13592.0841969722
8,"off",50000,0.05,0.14,14769.8190348464
8,"off",50000,0.05,0.15,15947.5538727165
8,"off",50000,0.05,0.16,17125.2887105939
8,"off",50000,0.05,0.17,18303.0235484662
8,"off",50000,0.05,0.18,19480.7583863384
8,"off",50000,0.05,0.19,20658.4932242116
8,"off",50000,0.05,0.2,21836.2280620842
8,"off",50000,0.05,0.21,23013.9628999657
8,"off",50000,0.05,0.22,24191.6977378338
8,"off",50000,0.05,0.23,25369.4325757077
8,"off",50000,0.05,0.24,26547.1674135842
8,"off",50000,0.05,0.25,27724.9022514501
8,"off",50000,0.05,0.26,28902.6370893277
8,"off",50000,0.05,0.27,30080.3719272048
8,"off",50000,0.05,0.28,31258.1067650751
8,"off",50000,0.05,0.29,32435.8416029462
8,"off",50000,0.05,0.3,33613.5764408229
8,"off",50000,0.05,0.31,34791.3112786986
8,"off",50000,0.05,0.32,35969.0461165695
8,"off",50000,0.05,0.33,37146.7809544423
8,"off",50000,0.05,0.34,38324.5157923201
8,"off",50000,0.05,0.35,39502.2506301905
8,"off",50000,0.05,0.36,40679.9854680696
8,"off",50000,0.05,0.37,41857.7203059426
8,"off",50000,0.05,0.38,43035.4551438177
8,"off",50000,0.05,0.39,44213.1899816879
8,"off",50000,0.05,0.4,45390.9248195601
8,"off",50000,0.05,0.41,46568.659657439
8,"off",50000,0.05,0.42,47746.3944953111
8,"off",50000,0.05,0.43,48924.1293331835
8,"off",50000,0.05,0.44,50101.8641710575
8,"off",50000,0.05,0.45,51279.5990089295
8,"off",50000,0.05,0.46,52457.3338468088
8,"off",50000,0.05,0.47,53635.0686846803
8,"off",50000,0.05,0.48,54812.803522554
8,"off",50000,0.05,0.49,55990.5383604233
8,"off",50000,0.05,0.5,57168.2731982963
8,"off",50000,0.05,0.51,58346.0080361735
8,"off",50000,0.05,0.52,59523.7428740452
8,"off",50000,0.05,0.53,60701.4777119162
8,"off",50000,0.05,0.54,61879.2125497949
8,"off",50000,0.05,0.55,63056.9473876698
8,"off",50000,0.05,0.56,64234.6822255418
8,"off",50000,0.05,0.57,65412.4170634132
8,"off",50000,0.05,0.58,66590.1519012945
8,"off",50000,0.05,0.59,67767.8867391609
8,"off",50000,0.05,0.6,68945.6215770346
8,"off",50000,0.05,0.61,70123.3564149087
8,"off",50000,0.05,0.62,71301.0912527797
8,"off",50000,0.05,0.63,72478.8260906626
8,"off",50000,0.05,0.64,73656.5609285373
8,"off",50000,0.05,0.65,74834.2957664041
8,"off",50000,0.05,0.66,76012.0306042791
8,"off",50000,0.05,0.67,77189.7654421497
8,"off",50000,0.05,0.68,78367.5002800212
8,"off",50000,0.05,0.69,79545.2351178965
8,"off",50000,0.05,0.7,80722.9699557741
8,"off",50000,0.05,0.71,81900.7047936473
8,"off",50000,0.05,0.72,83078.4396315207
8,"off",50000,0.05,0.73,84256.1744693954
8,"off",50000,0.05,0.74,85433.9093072629
8,"off",50000,0.05,0.75,86611.6441451417
8,"off",50000,0.05,0.76,87789.3789830136
8,"off",50000,0.05,0.77,88967.1138208886
8,"off",50000,0.05,0.78,90144.8486587621
8,"off",50000,0.05,0.79,91322.5834966365
8,"off",50000,0.05,0.8,92500.3183345114
8,"off",50000,0.05,0.81,93678.0531723838
8,"off",50000,0.05,0.82,94855.7880102578
8,"off",50000,0.05,0.83,96033.5228481335
8,"off",50000,0.05,0.84,97211.2576860017
8,"off",50000,0.05,0.85,98388.992523877
8,"off",50000,0.05,0.86,99566.7273617538
8,"off",50000,0.05,0.87,100744.462199627
8,"off",50000,0.05,0.88,101922.197037497
8,"off",50000,0.05,0.89,103099.931875377
8,"off",50000,0.05,0.9,104277.666713243
8,"off",50000,0.05,0.91,105455.40155112
8,"off",50000,0.05,0.92,106633.136388991
8,"off",50000,0.05,0.93,107810.87122687
8,"off",50000,0.05,0.94,108988.606064746
8,"off",50000,0.05,0.95,110166.340902615
8,"off",50000,0.05,0.96,111344.075740489
8,"off",50000,0.05,0.97,112521.810578365
8,"off",50000,0.05,0.98,113699.545416241
8,"off",50000,0.05,0.99,114877.280254109
8,"off",50000,0.05,1,116055.015091989
8,"off",50000,0.1,0,-1718.46869538748
