# commit: a97e75530ae93c0683ff5c53496ee5df0a088578
# spec_sha256: a85c11b0f32710be93f7ffc049a0cf15d689ac7bef6e9d8aaeaebf2be8c981b7
"leg","maintenance_cap","induction_window_weeks","h_per_year","pi_cure","lambda_usd_per_qaly","price_source","price_usd_per_course","arrangement","installment_length_years","installment_financing_rate_per_year","rebate_share","outcome_observation_years","reporting_horizon","reporting_horizon_years","discounted","route_model_usd","route_independent_usd","agreement_usd","route_model_share","route_independent_share","agreement_share","timing_gap_closed_share"
"A6_lump_sum_agreement","off",8,0.1,1,1e+05,"frontier_P_star",106160.145269666,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,8551869126.25239,8551869126.25,0.00239181518554688,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,99914676.4714234,99914676.47,0.00142335891723633,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,94518928.3621124,94518928.36,0.00211235880851746,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,20439906.1281416,20439906.13,-0.00185836851596832,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,20440061.7698778,20440061.77,-0.00012216717004776,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,93747364.6737568,93747364.67,0.00375683605670929,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,91038334.119447,91038334.12,-0.00055299699306488,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,61109994.9406462,61109994.94,0.000646218657493591,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,59354765.4812397,59354765.48,0.00123970955610275,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,101528083.471593,101528083.47,0.00159330666065216,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,95811976.3850692,95811976.39,-0.0049307644367218,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,999146764.714234,999146764.71,0.00423359870910645,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,945189283.621124,945189283.62,0.00112354755401611,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,204399061.281416,204399061.28,0.00141629576683044,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,204400617.698778,204400617.7,-0.00122168660163879,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,937473646.737568,937473646.74,-0.00243163108825684,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,910383341.19447,910383341.19,0.00446987152099609,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,611099949.406462,611099949.41,-0.00353777408599854,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,593547654.812397,593547654.81,0.00239706039428711,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,1015280834.71593,1015280834.72,-0.00406694412231445,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,958119763.850692,958119763.85,0.000692248344421387,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,9991467647.14234,9991467647.14,0.00233650207519531,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,9451892836.21124,9451892836.21,0.0012359619140625,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,2043990612.81416,2043990612.81,0.00416302680969238,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,2044006176.98778,2044006176.99,-0.00221705436706543,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,9374736467.37568,9374736467.38,-0.00431632995605469,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,9103833411.9447,9103833411.94,0.00469970703125,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,6110999494.06462,6110999494.06,0.00462150573730469,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,5935476548.12397,5935476548.12,0.00397014617919922,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,10152808347.1593,10152808347.16,-0.000669479370117188,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,9581197638.50692,9581197638.51,-0.00307655334472656,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,39965870588.5693,39965870588.57,-0.0006561279296875,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,37807571344.8449,37807571344.84,0.00494384765625,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,8175962451.25665,8175962451.26,-0.00334835052490234,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,8176024707.95113,8176024707.95,0.00113201141357422,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,37498945869.5027,37498945869.5,0.0027313232421875,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,36415333647.7788,36415333647.78,-0.00119781494140625,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,24443997976.2585,24443997976.26,-0.0015106201171875,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,23741906192.4959,23741906192.5,-0.004119873046875,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,40611233388.6373,40611233388.64,-0.00267791748046875,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,38324790554.0277,38324790554.03,-0.0023040771484375,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,18639263.237373,18639263.24,-0.00262700766324997,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,17842103.971294,17842103.97,0.00129399448633194,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,4184823.48133156,4184823.48,0.00133155612275004,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,4184979.12306775,4184979.12,0.00306775467470288,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,12471951.4397065,12471951.44,-0.000293536111712456,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,14361509.7286286,14361509.73,-0.0013713613152504,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,12344747.000216,12344747,0.000215986743569374,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,11996074.7912357,11996074.79,0.00123568065464497,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,20252670.2375429,20252670.24,-0.00245706364512444,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,19135151.9942509,19135151.99,0.00425087288022041,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,186392632.37373,186392632.37,0.00372987985610962,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,178421039.71294,178421039.71,0.00293990969657898,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,41848234.8133156,41848234.81,0.00331556051969528,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,41849791.2306775,41849791.23,0.000677548348903656,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,124719514.397065,124719514.4,-0.00293537974357605,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,143615097.286286,143615097.29,-0.00371360778808594,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,123447470.00216,123447470,0.00215986371040344,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,119960747.912357,119960747.91,0.00235679745674133,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,202526702.375429,202526702.38,-0.00457063317298889,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,191351519.942509,191351519.94,0.00250869989395142,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,1863926323.7373,1863926323.74,-0.0027008056640625,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,1784210397.1294,1784210397.13,-0.000600814819335938,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,418482348.133156,418482348.13,0.00315564870834351,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,418497912.306775,418497912.31,-0.00322455167770386,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,1247195143.97065,1247195143.97,0.000646591186523438,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,1436150972.86286,1436150972.86,0.00286388397216797,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,1234474700.0216,1234474700.02,0.00159883499145508,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,1199607479.12357,1199607479.12,0.00356817245483398,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,2025267023.75429,2025267023.75,0.00429391860961914,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,1913515199.42509,1913515199.43,-0.0049130916595459,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,7455705294.9492,7455705294.95,-0.000802993774414062,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,7136841588.5176,7136841588.52,-0.00240325927734375,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,1673929392.53262,1673929392.53,0.00262260437011719,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,1673991649.2271,1673991649.23,-0.00289821624755859,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,4988780575.88259,4988780575.88,0.00258636474609375,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,5744603891.45146,5744603891.45,0.00145530700683594,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,4937898800.0864,4937898800.09,-0.00360488891601562,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,4798429916.49427,4798429916.49,0.0042724609375,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,8101068095.01718,8101068095.02,-0.00282478332519531,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.25,1e+05,"frontier_P_star",85198.3470637985,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,7654060797.70035,7654060797.7,0.000348091125488281,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,0,0,0,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,97059149.4204407,97059149.42,0.000440657138824463,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,92091904.4788572,92091904.48,-0.00114277005195618,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,20333127.0398103,20333127.04,-0.000189658254384995,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,20334926.4524831,20334926.45,0.00248309969902039,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,84713850.7407547,84713850.74,0.000754743814468384,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,85124647.1037579,85124647.1,0.00375787913799286,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,60575461.3885037,60575461.39,-0.0014963299036026,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,TRUE,58847529.8733322,58847529.87,0.00333218276500702,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,FALSE,100304246.203219,100304246.2,0.00321909785270691,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"5yr",5,TRUE,94693381.3231013,94693381.32,0.00310127437114716,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,FALSE,970591494.204407,970591494.2,0.00440657138824463,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"10yr",10,TRUE,920919044.788572,920919044.79,-0.00142765045166016,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,FALSE,203331270.398103,203331270.4,-0.00189658999443054,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"1yr",1,TRUE,203349264.524831,203349264.52,0.00483095645904541,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,FALSE,847138507.407547,847138507.41,-0.00245249271392822,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"30yr",30,TRUE,851246471.037579,851246471.04,-0.00242137908935547,NA,NA,NA,NA
"A6_lump_sum_agreement","on",8,0,0.5,1e+05,"observed_analog_list_price",410300,"lump_sum",NA,NA,NA,NA,"3yr",3,FALSE,605754613.885037,605754613.89,-0.00496327877044678,NA,NA,NA,NA
