# commit: 4a95e874c3b92973d5ed4577bb8cebe7d09f8123
# spec_sha256: 7377ef3cb2949720c28e3ecdd800621e5460ca5e300d5f815f68374800f993b4
"scenario_id","scenario_group_id","uptake_shape","uptake_ramp_period_years","uptake_logistic_steepness_per_year","maintenance_cap","induction_window_weeks","price_source","price_usd_per_course","pi_cure","h_per_year","lambda_usd_per_qaly","terminal_uptake_share","assumed_eligible_population_patients","reporting_horizon","reporting_horizon_years","horizon_class","is_base_case_horizon","discounted","discounting_base_case","patients_newly_treated_first_year_patients","patients_ever_treated_patients","final_year_net_budget_impact_usd_per_year","final_year_net_budget_impact_usd_pmpm","cumulative_net_budget_impact_usd","offset_captured_share","required_cure_fraction_all_treated"
"s8-log-capon-h00-pi100-pstar-u025-n100000-5yr-nom","capon-h00-pi100-pstar-u025-n100000-5yr-nom","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,3140.67544054163,25000,952919906.17,79.41,8245783752.79,NA,1
"s8-log-capon-h00-pi100-pstar-u100-n100000-5yr-nom","capon-h00-pi100-pstar-u100-n100000-5yr-nom","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,12562.7017621665,1e+05,3811679624.68,317.64,32983135011.17,NA,1
"s8-imm-capon-h00-pi100-pstar-u025-n100000-5yr-nom","capon-h00-pi100-pstar-u025-n100000-5yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,25000,25000,-129921715.06,-10.83,7984070310.04,NA,1
"s8-imm-capon-h00-pi100-pstar-u100-n100000-5yr-nom","capon-h00-pi100-pstar-u100-n100000-5yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,-519686860.23,-43.31,31936281240.16,NA,1
"s8-lin-capon-h00-pi100-analog-u025-n100000-5yr-nom","capon-h00-pi100-analog-u025-n100000-5yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,5000,25000,1904516697.61,158.71,9785657166.65,NA,1.175122
"s8-lin-capon-h00-pi100-analog-u100-n100000-5yr-nom","capon-h00-pi100-analog-u100-n100000-5yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,20000,1e+05,7618066790.43,634.84,39142628666.59,NA,1.175122
"s8-log-capon-h00-pi100-analog-u025-n100000-5yr-nom","capon-h00-pi100-analog-u025-n100000-5yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,3140.67544054163,25000,1146198728.29,95.52,9784296930.79,NA,1.175122
"s8-log-capon-h00-pi100-analog-u100-n100000-5yr-nom","capon-h00-pi100-analog-u100-n100000-5yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,12562.7017621665,1e+05,4584794913.17,382.07,39137187723.15,NA,1.175122
"s8-imm-capon-h00-pi100-analog-u025-n100000-5yr-nom","capon-h00-pi100-analog-u025-n100000-5yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,25000,25000,-129921715.06,-10.83,9522583488.03,NA,1.175122
"s8-imm-capon-h00-pi100-analog-u100-n100000-5yr-nom","capon-h00-pi100-analog-u100-n100000-5yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,-519686860.23,-43.31,38090333952.14,NA,1.175122
"s8-lin-capon-h00-pi100-pstar-u025-n100000-10yr-disc","capon-h00-pi100-pstar-u025-n100000-10yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-97388666.41,-8.12,7272322060.31,0.371976,1
"s8-lin-capon-h00-pi100-pstar-u100-n100000-10yr-disc","capon-h00-pi100-pstar-u100-n100000-10yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-389554665.65,-32.46,29089288241.24,0.371976,1
"s8-log-capon-h00-pi100-pstar-u025-n100000-10yr-disc","capon-h00-pi100-pstar-u025-n100000-10yr-disc","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-97392158.92,-8.12,7271310839.28,0.371976,1
"s8-log-capon-h00-pi100-pstar-u100-n100000-10yr-disc","capon-h00-pi100-pstar-u100-n100000-10yr-disc","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-389568635.67,-32.46,29085243357.11,0.371976,1
"s8-imm-capon-h00-pi100-pstar-u025-n100000-10yr-disc","capon-h00-pi100-pstar-u025-n100000-10yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-96860025.32,-8.07,7514286306.06,0.371976,1
"s8-imm-capon-h00-pi100-pstar-u100-n100000-10yr-disc","capon-h00-pi100-pstar-u100-n100000-10yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-387440101.26,-32.29,30057145224.25,0.371976,1
"s8-lin-capon-h00-pi100-analog-u025-n100000-10yr-disc","capon-h00-pi100-analog-u025-n100000-10yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-97388666.41,-8.12,8723785671.23,0.371976,1.175122
"s8-lin-capon-h00-pi100-analog-u100-n100000-10yr-disc","capon-h00-pi100-analog-u100-n100000-10yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-389554665.65,-32.46,34895142684.94,0.371976,1.175122
"s8-log-capon-h00-pi100-analog-u025-n100000-10yr-disc","capon-h00-pi100-analog-u025-n100000-10yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-97392158.92,-8.12,8722435427.11,0.371976,1.175122
"s8-log-capon-h00-pi100-analog-u100-n100000-10yr-disc","capon-h00-pi100-analog-u100-n100000-10yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-389568635.67,-32.46,34889741708.45,0.371976,1.175122
"s8-imm-capon-h00-pi100-analog-u025-n100000-10yr-disc","capon-h00-pi100-analog-u025-n100000-10yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-96860025.32,-8.07,9052799484.06,0.371976,1.175122
"s8-imm-capon-h00-pi100-analog-u100-n100000-10yr-disc","capon-h00-pi100-analog-u100-n100000-10yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-387440101.26,-32.29,36211197936.23,0.371976,1.175122
"s8-lin-capon-h00-pi100-pstar-u025-n100000-10yr-nom","capon-h00-pi100-pstar-u025-n100000-10yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-129029891.37,-10.75,7596296353.85,NA,1
"s8-lin-capon-h00-pi100-pstar-u100-n100000-10yr-nom","capon-h00-pi100-pstar-u100-n100000-10yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-516119565.48,-43.01,30385185415.41,NA,1
"s8-log-capon-h00-pi100-pstar-u025-n100000-10yr-nom","capon-h00-pi100-pstar-u025-n100000-10yr-nom","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-129034513.56,-10.75,7596202322.06,NA,1
"s8-log-capon-h00-pi100-pstar-u100-n100000-10yr-nom","capon-h00-pi100-pstar-u100-n100000-10yr-nom","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-516138054.24,-43.01,30384809288.24,NA,1
"s8-imm-capon-h00-pi100-pstar-u025-n100000-10yr-nom","capon-h00-pi100-pstar-u025-n100000-10yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-128329412.58,-10.69,7338920853.18,NA,1
"s8-imm-capon-h00-pi100-pstar-u100-n100000-10yr-nom","capon-h00-pi100-pstar-u100-n100000-10yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-513317650.34,-42.78,29355683412.74,NA,1
"s8-lin-capon-h00-pi100-analog-u025-n100000-10yr-nom","capon-h00-pi100-analog-u025-n100000-10yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-129029891.37,-10.75,9134809531.85,NA,1.175122
"s8-lin-capon-h00-pi100-analog-u100-n100000-10yr-nom","capon-h00-pi100-analog-u100-n100000-10yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-516119565.48,-43.01,36539238127.39,NA,1.175122
"s8-log-capon-h00-pi100-analog-u025-n100000-10yr-nom","capon-h00-pi100-analog-u025-n100000-10yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-129034513.56,-10.75,9134715500.06,NA,1.175122
"s8-log-capon-h00-pi100-analog-u100-n100000-10yr-nom","capon-h00-pi100-analog-u100-n100000-10yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-516138054.24,-43.01,36538862000.22,NA,1.175122
"s8-imm-capon-h00-pi100-analog-u025-n100000-10yr-nom","capon-h00-pi100-analog-u025-n100000-10yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-128329412.58,-10.69,8877434031.18,NA,1.175122
"s8-imm-capon-h00-pi100-analog-u100-n100000-10yr-nom","capon-h00-pi100-analog-u100-n100000-10yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-513317650.34,-42.78,35509736124.72,NA,1.175122
"s8-lin-capon-h00-pi100-pstar-u025-n100000-30yr-disc","capon-h00-pi100-pstar-u025-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-48346795.55,-4.03,5878263696.31,0.797806,1
"s8-lin-capon-h00-pi100-pstar-u100-n100000-30yr-disc","capon-h00-pi100-pstar-u100-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-193387182.2,-16.12,23513054785.25,0.797806,1
"s8-log-capon-h00-pi100-pstar-u025-n100000-30yr-disc","capon-h00-pi100-pstar-u025-n100000-30yr-disc","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-48355038.86,-4.03,5877124640.46,0.797806,1
"s8-log-capon-h00-pi100-pstar-u100-n100000-30yr-disc","capon-h00-pi100-pstar-u100-n100000-30yr-disc","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-193420155.42,-16.12,23508498561.83,0.797806,1
"s8-imm-capon-h00-pi100-pstar-u025-n100000-30yr-disc","capon-h00-pi100-pstar-u025-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-47279561.59,-3.94,6135173635.53,0.797806,1
"s8-imm-capon-h00-pi100-pstar-u100-n100000-30yr-disc","capon-h00-pi100-pstar-u100-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-189118246.36,-15.76,24540694542.12,0.797806,1
"s8-lin-capon-h00-pi100-analog-u025-n100000-30yr-disc","capon-h00-pi100-analog-u025-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-48346795.55,-4.03,7329727307.24,0.797806,1.175122
"s8-lin-capon-h00-pi100-analog-u100-n100000-30yr-disc","capon-h00-pi100-analog-u100-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-193387182.2,-16.12,29318909228.95,0.797806,1.175122
"s8-log-capon-h00-pi100-analog-u025-n100000-30yr-disc","capon-h00-pi100-analog-u025-n100000-30yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-48355038.86,-4.03,7328249228.29,0.797806,1.175122
"s8-log-capon-h00-pi100-analog-u100-n100000-30yr-disc","capon-h00-pi100-analog-u100-n100000-30yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-193420155.42,-16.12,29312996913.17,0.797806,1.175122
"s8-imm-capon-h00-pi100-analog-u025-n100000-30yr-disc","capon-h00-pi100-analog-u025-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-47279561.59,-3.94,7673686813.52,0.797806,1.175122
"s8-imm-capon-h00-pi100-analog-u100-n100000-30yr-disc","capon-h00-pi100-analog-u100-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-189118246.36,-15.76,30694747254.1,0.797806,1.175122
"s8-lin-capon-h00-pi100-pstar-u025-n100000-30yr-nom","capon-h00-pi100-pstar-u025-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-115687238.92,-9.64,5126169109.48,NA,1
"s8-lin-capon-h00-pi100-pstar-u100-n100000-30yr-nom","capon-h00-pi100-pstar-u100-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-462748955.67,-38.56,20504676437.92,NA,1
"s8-log-capon-h00-pi100-pstar-u025-n100000-30yr-nom","capon-h00-pi100-pstar-u025-n100000-30yr-nom","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-115706964.52,-9.64,5125827516,NA,1
"s8-log-capon-h00-pi100-pstar-u100-n100000-30yr-nom","capon-h00-pi100-pstar-u100-n100000-30yr-nom","logistic",5,1,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-462827858.09,-38.57,20503310064,NA,1
"s8-imm-capon-h00-pi100-pstar-u025-n100000-30yr-nom","capon-h00-pi100-pstar-u025-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-113133062.57,-9.43,4897275030.8,NA,1
"s8-imm-capon-h00-pi100-pstar-u100-n100000-30yr-nom","capon-h00-pi100-pstar-u100-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",348759.47,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-452532250.26,-37.71,19589100123.21,NA,1
"s8-lin-capon-h00-pi100-analog-u025-n100000-30yr-nom","capon-h00-pi100-analog-u025-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-115687238.92,-9.64,6664682287.48,NA,1.175122
"s8-lin-capon-h00-pi100-analog-u100-n100000-30yr-nom","capon-h00-pi100-analog-u100-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-462748955.67,-38.56,26658729149.9,NA,1.175122
"s8-log-capon-h00-pi100-analog-u025-n100000-30yr-nom","capon-h00-pi100-analog-u025-n100000-30yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-115706964.52,-9.64,6664340694,NA,1.175122
"s8-log-capon-h00-pi100-analog-u100-n100000-30yr-nom","capon-h00-pi100-analog-u100-n100000-30yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-462827858.09,-38.57,26657362775.98,NA,1.175122
"s8-imm-capon-h00-pi100-analog-u025-n100000-30yr-nom","capon-h00-pi100-analog-u025-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-113133062.57,-9.43,6435788208.8,NA,1.175122
"s8-imm-capon-h00-pi100-analog-u100-n100000-30yr-nom","capon-h00-pi100-analog-u100-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,1,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-452532250.26,-37.71,25743152835.2,NA,1.175122
"s8-lin-capon-h05-pi025-pstar-u025-n100000-1yr-disc","capon-h05-pi025-pstar-u025-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,5000,5000,194529760.34,16.21,194529760.34,0.095805,0.25
"s8-lin-capon-h05-pi025-pstar-u100-n100000-1yr-disc","capon-h05-pi025-pstar-u100-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,20000,20000,778119041.38,64.84,778119041.38,0.095805,0.25
"s8-log-capon-h05-pi025-pstar-u025-n100000-1yr-disc","capon-h05-pi025-pstar-u025-n100000-1yr-disc","logistic",5,1,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,3140.67544054163,3140.67544054163,122190968.15,10.18,122190968.15,0.095805,0.25
"s8-log-capon-h05-pi025-pstar-u100-n100000-1yr-disc","capon-h05-pi025-pstar-u100-n100000-1yr-disc","logistic",5,1,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,12562.7017621665,12562.7017621665,488763872.61,40.73,488763872.61,0.095805,0.25
"s8-imm-capon-h05-pi025-pstar-u025-n100000-1yr-disc","capon-h05-pi025-pstar-u025-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,25000,25000,972648801.72,81.05,972648801.72,0.095805,0.25
"s8-imm-capon-h05-pi025-pstar-u100-n100000-1yr-disc","capon-h05-pi025-pstar-u100-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,1e+05,1e+05,3890595206.88,324.22,3890595206.88,0.095805,0.25
"s8-lin-capon-h05-pi025-analog-u025-n100000-1yr-disc","capon-h05-pi025-analog-u025-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,5000,5000,2044250027.08,170.35,2044250027.08,0.095805,2.400272
"s8-lin-capon-h05-pi025-analog-u100-n100000-1yr-disc","capon-h05-pi025-analog-u100-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,20000,20000,8177000108.31,681.42,8177000108.31,0.095805,2.400272
"s8-log-capon-h05-pi025-analog-u025-n100000-1yr-disc","capon-h05-pi025-analog-u025-n100000-1yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,3140.67544054163,3140.67544054163,1284065170.87,107.01,1284065170.87,0.095805,2.400272
"s8-log-capon-h05-pi025-analog-u100-n100000-1yr-disc","capon-h05-pi025-analog-u100-n100000-1yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,12562.7017621665,12562.7017621665,5136260683.49,428.02,5136260683.49,0.095805,2.400272
"s8-imm-capon-h05-pi025-analog-u025-n100000-1yr-disc","capon-h05-pi025-analog-u025-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,25000,25000,10221250135.38,851.77,10221250135.38,0.095805,2.400272
"s8-imm-capon-h05-pi025-analog-u100-n100000-1yr-disc","capon-h05-pi025-analog-u100-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,1e+05,1e+05,40885000541.54,3407.08,40885000541.54,0.095805,2.400272
"s8-lin-capon-h05-pi025-pstar-u025-n100000-1yr-nom","capon-h05-pi025-pstar-u025-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,5000,5000,194519461.42,16.21,194519461.42,NA,0.25
"s8-lin-capon-h05-pi025-pstar-u100-n100000-1yr-nom","capon-h05-pi025-pstar-u100-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,20000,20000,778077845.68,64.84,778077845.68,NA,0.25
"s8-log-capon-h05-pi025-pstar-u025-n100000-1yr-nom","capon-h05-pi025-pstar-u025-n100000-1yr-nom","logistic",5,1,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,3140.67544054163,3140.67544054163,122184499.04,10.18,122184499.04,NA,0.25
"s8-log-capon-h05-pi025-pstar-u100-n100000-1yr-nom","capon-h05-pi025-pstar-u100-n100000-1yr-nom","logistic",5,1,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,12562.7017621665,12562.7017621665,488737996.15,40.73,488737996.15,NA,0.25
"s8-imm-capon-h05-pi025-pstar-u025-n100000-1yr-nom","capon-h05-pi025-pstar-u025-n100000-1yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,25000,25000,972597307.1,81.05,972597307.1,NA,0.25
"s8-imm-capon-h05-pi025-pstar-u100-n100000-1yr-nom","capon-h05-pi025-pstar-u100-n100000-1yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",40355.95,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,3890389228.41,324.2,3890389228.41,NA,0.25
"s8-lin-capon-h05-pi025-analog-u025-n100000-1yr-nom","capon-h05-pi025-analog-u025-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,5000,5000,2044239728.15,170.35,2044239728.15,NA,2.400272
"s8-lin-capon-h05-pi025-analog-u100-n100000-1yr-nom","capon-h05-pi025-analog-u100-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,20000,20000,8176958912.61,681.41,8176958912.61,NA,2.400272
